PublishTime_Pacific,Title,Script,Broll_Keywords,OverlayText,CTA,Hashtags,ZenithFX_Link
2026-02-06 11:00,"Spread, Bid, Ask — Easy (Forex in 60s) #462","Spread, Bid, Ask — Easy (Forex in 60s) #462",bid ask;broker ui;ticker board,Spread = trading cost,"Education only. This promotes my company, ZenithFX. Learn more at ZenithFX.com",#forex #risk #shorts,https://zenithfx.com/
2026-02-06 14:00,Leverage Explained (Simple) (Forex in 60s) #463,Leverage Explained (Simple) (Forex in 60s) #463,leverage scale;warning icon;balance,Leverage boosts wins AND losses,"Education only. This promotes my company, ZenithFX. Learn more at ZenithFX.com",#forex #beginner #markets,https://zenithfx.com/
2026-02-06 17:00,What is a Stop‑Loss? (Forex in 60s) #464,What is a Stop‑Loss? (Forex in 60s) #464,red line;stop icon;chart wick,Always set a stop‑loss,"Education only. This promotes my company, ZenithFX. Learn more at ZenithFX.com",#fx #trader #learn,https://zenithfx.com/
2026-02-06 20:00,Take‑Profit Basics (Forex in 60s) #465,Take‑Profit Basics (Forex in 60s) #465,target icon;green arrow;chart levels,Plan target + stop,"Education only. This promotes my company, ZenithFX. Learn more at ZenithFX.com",#forex #strategy #tips,https://zenithfx.com/
2026-02-07 08:00,1% Risk Rule (Forex in 60s) #466,1% Risk Rule (Forex in 60s) #466,calculator;risk meter;journal,Risk 1% per trade,"Education only. This promotes my company, ZenithFX. Learn more at ZenithFX.com",#forex #trading #education,https://zenithfx.com/
2026-02-07 11:00,Major vs Minor Pairs (Forex in 60s) #467,Major vs Minor Pairs (Forex in 60s) #467,USD;EUR;JPY;GBP;pair board,Majors = USD pairs,"Education only. This promotes my company, ZenithFX. Learn more at ZenithFX.com",#forex #risk #shorts,https://zenithfx.com/
2026-02-07 14:00,Forex Sessions (Forex in 60s) #468,Forex Sessions (Forex in 60s) #468,london;new york;clocks,London & New York = busy,"Education only. This promotes my company, ZenithFX. Learn more at ZenithFX.com",#forex #beginner #markets,https://zenithfx.com/
2026-02-07 17:00,What is Slippage? (Forex in 60s) #469,What is Slippage? (Forex in 60s) #469,news flash;volatility;gap,Fast moves = slippage,"Education only. This promotes my company, ZenithFX. Learn more at ZenithFX.com",#fx #trader #learn,https://zenithfx.com/
2026-02-07 20:00,Build a Trading Plan (Forex in 60s) #470,Build a Trading Plan (Forex in 60s) #470,notebook;checklist;calendar,Plan the trade. Trade the plan.,"Education only. This promotes my company, ZenithFX. Learn more at ZenithFX.com",#forex #strategy #tips,https://zenithfx.com/
2026-02-08 08:00,Risk‑to‑Reward (R:R) (Forex in 60s) #471,Risk‑to‑Reward (R:R) (Forex in 60s) #471,ratio diagram;green vs red;levels,Aim for 1:2 or better,"Education only. This promotes my company, ZenithFX. Learn more at ZenithFX.com",#forex #trading #education,https://zenithfx.com/
2026-02-08 11:00,Support & Resistance (Forex in 60s) #472,Support & Resistance (Forex in 60s) #472,horizontal lines;multi‑touch;retests,Levels = map,"Education only. This promotes my company, ZenithFX. Learn more at ZenithFX.com",#forex #risk #shorts,https://zenithfx.com/
2026-02-08 14:00,Trend vs Range (Forex in 60s) #473,Trend vs Range (Forex in 60s) #473,trendline;channel;range box,Trade what you see,"Education only. This promotes my company, ZenithFX. Learn more at ZenithFX.com",#forex #beginner #markets,https://zenithfx.com/
2026-02-08 17:00,Lot Sizes 101 (Forex in 60s) #474,Lot Sizes 101 (Forex in 60s) #474,lot sizes;position sizing;calculator,"Micro, Mini, Standard","Education only. This promotes my company, ZenithFX. Learn more at ZenithFX.com",#fx #trader #learn,https://zenithfx.com/
2026-02-08 20:00,Economic Calendar (Forex in 60s) #475,Economic Calendar (Forex in 60s) #475,calendar;alarm;news icon,News can move price,"Education only. This promotes my company, ZenithFX. Learn more at ZenithFX.com",#forex #strategy #tips,https://zenithfx.com/
2026-02-09 08:00,Broker Types (Forex in 60s) #476,Broker Types (Forex in 60s) #476,orderbook;quotes;servers,ECN vs Market Maker,"Education only. This promotes my company, ZenithFX. Learn more at ZenithFX.com",#forex #trading #education,https://zenithfx.com/
2026-02-09 11:00,Swap/Overnight Fees (Forex in 60s) #477,Swap/Overnight Fees (Forex in 60s) #477,moon;calendar;interest,Holding costs matter,"Education only. This promotes my company, ZenithFX. Learn more at ZenithFX.com",#forex #risk #shorts,https://zenithfx.com/
2026-02-09 14:00,Candlestick Basics (Forex in 60s) #478,Candlestick Basics (Forex in 60s) #478,candlesticks;hammer;engulfing,Wicks tell a story,"Education only. This promotes my company, ZenithFX. Learn more at ZenithFX.com",#forex #beginner #markets,https://zenithfx.com/
2026-02-09 17:00,Breakouts vs Fakeouts (Forex in 60s) #479,Breakouts vs Fakeouts (Forex in 60s) #479,breakout arrow;retest;volume,Wait for confirmation,"Education only. This promotes my company, ZenithFX. Learn more at ZenithFX.com",#fx #trader #learn,https://zenithfx.com/
2026-02-09 20:00,Journaling Wins (Forex in 60s) #480,Journaling Wins (Forex in 60s) #480,journal;tags;review,"Small notes, big gains","Education only. This promotes my company, ZenithFX. Learn more at ZenithFX.com",#forex #strategy #tips,https://zenithfx.com/
2026-02-10 08:00,What is a Pip? (Forex in 60s) #481,What is a Pip? (Forex in 60s) #481,charts;world map;macro candlesticks,Pip = tiny price step,"Education only. This promotes my company, ZenithFX. Learn more at ZenithFX.com",#forex #trading #education,https://zenithfx.com/
2026-02-10 11:00,"Spread, Bid, Ask — Easy (Forex in 60s) #482","Spread, Bid, Ask — Easy (Forex in 60s) #482",bid ask;broker ui;ticker board,Spread = trading cost,"Education only. This promotes my company, ZenithFX. Learn more at ZenithFX.com",#forex #risk #shorts,https://zenithfx.com/
2026-02-10 14:00,Leverage Explained (Simple) (Forex in 60s) #483,Leverage Explained (Simple) (Forex in 60s) #483,leverage scale;warning icon;balance,Leverage boosts wins AND losses,"Education only. This promotes my company, ZenithFX. Learn more at ZenithFX.com",#forex #beginner #markets,https://zenithfx.com/
2026-02-10 17:00,What is a Stop‑Loss? (Forex in 60s) #484,What is a Stop‑Loss? (Forex in 60s) #484,red line;stop icon;chart wick,Always set a stop‑loss,"Education only. This promotes my company, ZenithFX. Learn more at ZenithFX.com",#fx #trader #learn,https://zenithfx.com/
2026-02-10 20:00,Take‑Profit Basics (Forex in 60s) #485,Take‑Profit Basics (Forex in 60s) #485,target icon;green arrow;chart levels,Plan target + stop,"Education only. This promotes my company, ZenithFX. Learn more at ZenithFX.com",#forex #strategy #tips,https://zenithfx.com/
2026-02-11 08:00,1% Risk Rule (Forex in 60s) #486,1% Risk Rule (Forex in 60s) #486,calculator;risk meter;journal,Risk 1% per trade,"Education only. This promotes my company, ZenithFX. Learn more at ZenithFX.com",#forex #trading #education,https://zenithfx.com/
2026-02-11 11:00,Major vs Minor Pairs (Forex in 60s) #487,Major vs Minor Pairs (Forex in 60s) #487,USD;EUR;JPY;GBP;pair board,Majors = USD pairs,"Education only. This promotes my company, ZenithFX. Learn more at ZenithFX.com",#forex #risk #shorts,https://zenithfx.com/
2026-02-11 14:00,Forex Sessions (Forex in 60s) #488,Forex Sessions (Forex in 60s) #488,london;new york;clocks,London & New York = busy,"Education only. This promotes my company, ZenithFX. Learn more at ZenithFX.com",#forex #beginner #markets,https://zenithfx.com/
2026-02-11 17:00,What is Slippage? (Forex in 60s) #489,What is Slippage? (Forex in 60s) #489,news flash;volatility;gap,Fast moves = slippage,"Education only. This promotes my company, ZenithFX. Learn more at ZenithFX.com",#fx #trader #learn,https://zenithfx.com/
2026-02-11 20:00,Build a Trading Plan (Forex in 60s) #490,Build a Trading Plan (Forex in 60s) #490,notebook;checklist;calendar,Plan the trade. Trade the plan.,"Education only. This promotes my company, ZenithFX. Learn more at ZenithFX.com",#forex #strategy #tips,https://zenithfx.com/
2026-02-12 08:00,Risk‑to‑Reward (R:R) (Forex in 60s) #491,Risk‑to‑Reward (R:R) (Forex in 60s) #491,ratio diagram;green vs red;levels,Aim for 1:2 or better,"Education only. This promotes my company, ZenithFX. Learn more at ZenithFX.com",#forex #trading #education,https://zenithfx.com/
2026-02-12 11:00,Support & Resistance (Forex in 60s) #492,Support & Resistance (Forex in 60s) #492,horizontal lines;multi‑touch;retests,Levels = map,"Education only. This promotes my company, ZenithFX. Learn more at ZenithFX.com",#forex #risk #shorts,https://zenithfx.com/
2026-02-12 14:00,Trend vs Range (Forex in 60s) #493,Trend vs Range (Forex in 60s) #493,trendline;channel;range box,Trade what you see,"Education only. This promotes my company, ZenithFX. Learn more at ZenithFX.com",#forex #beginner #markets,https://zenithfx.com/
2026-02-12 17:00,Lot Sizes 101 (Forex in 60s) #494,Lot Sizes 101 (Forex in 60s) #494,lot sizes;position sizing;calculator,"Micro, Mini, Standard","Education only. This promotes my company, ZenithFX. Learn more at ZenithFX.com",#fx #trader #learn,https://zenithfx.com/
2026-02-12 20:00,Economic Calendar (Forex in 60s) #495,Economic Calendar (Forex in 60s) #495,calendar;alarm;news icon,News can move price,"Education only. This promotes my company, ZenithFX. Learn more at ZenithFX.com",#forex #strategy #tips,https://zenithfx.com/
2026-02-13 08:00,Broker Types (Forex in 60s) #496,Broker Types (Forex in 60s) #496,orderbook;quotes;servers,ECN vs Market Maker,"Education only. This promotes my company, ZenithFX. Learn more at ZenithFX.com",#forex #trading #education,https://zenithfx.com/
2026-02-13 11:00,Swap/Overnight Fees (Forex in 60s) #497,Swap/Overnight Fees (Forex in 60s) #497,moon;calendar;interest,Holding costs matter,"Education only. This promotes my company, ZenithFX. Learn more at ZenithFX.com",#forex #risk #shorts,https://zenithfx.com/
2026-02-13 14:00,Candlestick Basics (Forex in 60s) #498,Candlestick Basics (Forex in 60s) #498,candlesticks;hammer;engulfing,Wicks tell a story,"Education only. This promotes my company, ZenithFX. Learn more at ZenithFX.com",#forex #beginner #markets,https://zenithfx.com/
2026-02-13 17:00,Breakouts vs Fakeouts (Forex in 60s) #499,Breakouts vs Fakeouts (Forex in 60s) #499,breakout arrow;retest;volume,Wait for confirmation,"Education only. This promotes my company, ZenithFX. Learn more at ZenithFX.com",#fx #trader #learn,https://zenithfx.com/
2026-02-13 20:00,Journaling Wins (Forex in 60s) #500,Journaling Wins (Forex in 60s) #500,journal;tags;review,"Small notes, big gains","Education only. This promotes my company, ZenithFX. Learn more at ZenithFX.com",#forex #strategy #tips,https://zenithfx.com/
2026-02-14 08:00,What is a Pip? (Forex in 60s) #501,What is a Pip? (Forex in 60s) #501,charts;world map;macro candlesticks,Pip = tiny price step,"Education only. This promotes my company, ZenithFX. Learn more at ZenithFX.com",#forex #trading #education,https://zenithfx.com/
2026-02-14 11:00,"Spread, Bid, Ask — Easy (Forex in 60s) #502","Spread, Bid, Ask — Easy (Forex in 60s) #502",bid ask;broker ui;ticker board,Spread = trading cost,"Education only. This promotes my company, ZenithFX. Learn more at ZenithFX.com",#forex #risk #shorts,https://zenithfx.com/
2026-02-14 14:00,Leverage Explained (Simple) (Forex in 60s) #503,Leverage Explained (Simple) (Forex in 60s) #503,leverage scale;warning icon;balance,Leverage boosts wins AND losses,"Education only. This promotes my company, ZenithFX. Learn more at ZenithFX.com",#forex #beginner #markets,https://zenithfx.com/
2026-02-14 17:00,What is a Stop‑Loss? (Forex in 60s) #504,What is a Stop‑Loss? (Forex in 60s) #504,red line;stop icon;chart wick,Always set a stop‑loss,"Education only. This promotes my company, ZenithFX. Learn more at ZenithFX.com",#fx #trader #learn,https://zenithfx.com/
2026-02-14 20:00,Take‑Profit Basics (Forex in 60s) #505,Take‑Profit Basics (Forex in 60s) #505,target icon;green arrow;chart levels,Plan target + stop,"Education only. This promotes my company, ZenithFX. Learn more at ZenithFX.com",#forex #strategy #tips,https://zenithfx.com/
2026-02-15 08:00,1% Risk Rule (Forex in 60s) #506,1% Risk Rule (Forex in 60s) #506,calculator;risk meter;journal,Risk 1% per trade,"Education only. This promotes my company, ZenithFX. Learn more at ZenithFX.com",#forex #trading #education,https://zenithfx.com/
2026-02-15 11:00,Major vs Minor Pairs (Forex in 60s) #507,Major vs Minor Pairs (Forex in 60s) #507,USD;EUR;JPY;GBP;pair board,Majors = USD pairs,"Education only. This promotes my company, ZenithFX. Learn more at ZenithFX.com",#forex #risk #shorts,https://zenithfx.com/
2026-02-15 14:00,Forex Sessions (Forex in 60s) #508,Forex Sessions (Forex in 60s) #508,london;new york;clocks,London & New York = busy,"Education only. This promotes my company, ZenithFX. Learn more at ZenithFX.com",#forex #beginner #markets,https://zenithfx.com/
2026-02-15 17:00,What is Slippage? (Forex in 60s) #509,What is Slippage? (Forex in 60s) #509,news flash;volatility;gap,Fast moves = slippage,"Education only. This promotes my company, ZenithFX. Learn more at ZenithFX.com",#fx #trader #learn,https://zenithfx.com/
2026-02-15 20:00,Build a Trading Plan (Forex in 60s) #510,Build a Trading Plan (Forex in 60s) #510,notebook;checklist;calendar,Plan the trade. Trade the plan.,"Education only. This promotes my company, ZenithFX. Learn more at ZenithFX.com",#forex #strategy #tips,https://zenithfx.com/
2026-02-16 08:00,Risk‑to‑Reward (R:R) (Forex in 60s) #511,Risk‑to‑Reward (R:R) (Forex in 60s) #511,ratio diagram;green vs red;levels,Aim for 1:2 or better,"Education only. This promotes my company, ZenithFX. Learn more at ZenithFX.com",#forex #trading #education,https://zenithfx.com/
2026-02-16 11:00,Support & Resistance (Forex in 60s) #512,Support & Resistance (Forex in 60s) #512,horizontal lines;multi‑touch;retests,Levels = map,"Education only. This promotes my company, ZenithFX. Learn more at ZenithFX.com",#forex #risk #shorts,https://zenithfx.com/
2026-02-16 14:00,Trend vs Range (Forex in 60s) #513,Trend vs Range (Forex in 60s) #513,trendline;channel;range box,Trade what you see,"Education only. This promotes my company, ZenithFX. Learn more at ZenithFX.com",#forex #beginner #markets,https://zenithfx.com/
2026-02-16 17:00,Lot Sizes 101 (Forex in 60s) #514,Lot Sizes 101 (Forex in 60s) #514,lot sizes;position sizing;calculator,"Micro, Mini, Standard","Education only. This promotes my company, ZenithFX. Learn more at ZenithFX.com",#fx #trader #learn,https://zenithfx.com/
2026-02-16 20:00,Economic Calendar (Forex in 60s) #515,Economic Calendar (Forex in 60s) #515,calendar;alarm;news icon,News can move price,"Education only. This promotes my company, ZenithFX. Learn more at ZenithFX.com",#forex #strategy #tips,https://zenithfx.com/
2026-02-17 08:00,Broker Types (Forex in 60s) #516,Broker Types (Forex in 60s) #516,orderbook;quotes;servers,ECN vs Market Maker,"Education only. This promotes my company, ZenithFX. Learn more at ZenithFX.com",#forex #trading #education,https://zenithfx.com/
2026-02-17 11:00,Swap/Overnight Fees (Forex in 60s) #517,Swap/Overnight Fees (Forex in 60s) #517,moon;calendar;interest,Holding costs matter,"Education only. This promotes my company, ZenithFX. Learn more at ZenithFX.com",#forex #risk #shorts,https://zenithfx.com/
2026-02-17 14:00,Candlestick Basics (Forex in 60s) #518,Candlestick Basics (Forex in 60s) #518,candlesticks;hammer;engulfing,Wicks tell a story,"Education only. This promotes my company, ZenithFX. Learn more at ZenithFX.com",#forex #beginner #markets,https://zenithfx.com/
2026-02-17 17:00,Breakouts vs Fakeouts (Forex in 60s) #519,Breakouts vs Fakeouts (Forex in 60s) #519,breakout arrow;retest;volume,Wait for confirmation,"Education only. This promotes my company, ZenithFX. Learn more at ZenithFX.com",#fx #trader #learn,https://zenithfx.com/
2026-02-17 20:00,Journaling Wins (Forex in 60s) #520,Journaling Wins (Forex in 60s) #520,journal;tags;review,"Small notes, big gains","Education only. This promotes my company, ZenithFX. Learn more at ZenithFX.com",#forex #strategy #tips,https://zenithfx.com/
